id,UF,População 2016,nome,Total da Despesa por Função per capita,Legislativa per capita,Judiciária per capita,Essencial à Justiça per capita,Administração per capita,Defesa Nacional per capita,Segurança Pública per capita,Relações Exteriores per capita,Assistência Social per capita,Previdência Social per capita,Saúde per capita,Trabalho per capita,Educação per capita,Cultura per capita,Direitos da Cidadania per capita,Urbanismo per capita,Habitação per capita,Saneamento per capita,Gestão Ambiental per capita,Ciência e Tecnologia per capita,Agricultura per capita,Organização Agrária per capita,Indústria per capita,Comércio e Serviços per capita,Comunicações per capita,Energia per capita,Transporte per capita,Desporto e Lazer per capita,Encargos Especiais per capita,TOTAL DA DESPESA POR FUNÇÃO (INTRAORÇAMENTÁRIA) per capita,TOTAL GERAL DA DESPESA POR FUNÇÃO per capita,IDHM 2010,IDHM Educação 2010,IDHM Longevidade 2010,IDHM Renda 2010,Receita Total,Receitas Correntes,IPTU,ITBI,ISS,Transferências Correntes,Transferências da União,FPM,ITR,SUS Fundo a Fundo - União,FNAS,FNDE,Transferências dos Estados
3119203,MG,10365,Coroaci,2310.47019681621,78.4217597684515,33.9805026531597,,259.961281234925,1.3198166907863,7.15367004341534,,75.7814626145683,178.765457790642,492.402273999035,24.0227004341534,615.635762662807,33.111818620357,,261.175800289436,,9.69144814278823,5.16944814278823,,23.1887313072841,,,,,33.6125479980704,86.5792580800772,27.6186454413893,62.8778109020743,88.6703531114327,2399.14054992764,0.626,0.493,0.811,0.613,25016326.8,27790436.08,57360.65,89427.67,495478.42,25275169.11,15696453.58,11404917.8,31691.51,2936297.31,217436.13,953853.69,3363161.82
3119302,MG,28483,Coromandel,2254.67719938209,97.5034571498789,,22.4810409718077,224.528641645894,,3.14080398834392,,52.297561001299,154.777116525647,615.903687462697,,547.939139135625,16.0248727311028,,280.412624021346,,80.5967145314749,10.9260474669101,,24.8449559386301,,,3.43055998314784,10.6040104623811,,55.1185868763824,20.1344359793561,34.012943510164,64.6607130569111,2319.337912439,0.708,0.565,0.86,0.73,71735341.59,74108325.77,1408738.73,1790374.53,2374979.4,59361150.72,28613697,19958606.19,816732.56,5650401.84,494379.23,867798.51,23779547.19
3119401,MG,109857,Coronel Fabriciano,1417.12032606024,45.1722122395478,,,170.063832800823,,23.752829860637,,78.1113209900143,114.392045659357,259.603750421002,2.85675678381896,382.315686119228,2.23258417761271,,143.888860791757,5.76235469747035,23.7111586881127,8.12475390735228,,,,,0.852227532155438,2.67529624875975,53.9085070591769,25.7787709476865,11.8348402013527,62.0825369343783,63.7751246620607,1480.8954507223,0.755,0.696,0.865,0.715,175621542.66,176672751.5,4981777.28,1955692.1,9594123.66,126418239.99,63126975.61,45619671.33,6175.88,9333273.94,2218080.65,5163372.24,31351922.1
3119500,MG,9405,Coronel Murta,1880.51277830941,81.3640414673046,,,265.161370547581,,4.61940138224349,,72.6556469962786,103.950516746411,435.34820414673,,623.665451355662,18.1378883572568,,160.71915364168,,3.41010632642212,16.2898160552897,,6.06202551834131,,,,0.514498670919724,27.4084688995215,7.53223285486443,0.312019138755981,53.3619362041467,,1880.51277830941,0.627,0.543,0.784,0.578,18337977.3,22182140.61,50196.78,21443.98,599262.18,20260623.08,11031248.25,8553688.37,5931.01,1572099.39,325624.98,401170.73,3724374.15
3119609,MG,3117,Coronel Pacheco,3475.10455887071,,,,641.414722489573,,,,127.801726018608,105.732781520693,836.828598010908,,864.334860442733,84.2335611164581,,446.6884728906,9.29076676291306,164.63207892204,1.04206929740135,,66.5776130895091,,,3.03368623676612,,,11.3620725056144,48.5185178055823,63.613031761309,,3475.10455887071,0.669,0.565,0.789,0.673,11955838.57,13987386.32,35480.21,18331.04,254212.62,13064674.63,9269894.91,8553688.37,16375.93,340393.77,67485.74,181077.55,2288428.36
3119708,MG,3461,Coronel Xavier Chaves,3196.61304247327,66.111395550419,,,671.489404796302,,,,116.622470384282,,729.243707021092,,653.746396995088,85.1191592025426,,399.541233747472,,43.1923028026582,31.2575151690263,,191.060635654435,,,13.7828951170182,,,83.3888731580468,112.057052874892,,,3196.61304247327,0.677,0.563,0.823,0.67,10374179.25,11846360.68,67095.91,66557.47,94907.08,11066904.67,7943934.58,6960523.89,4133.21,595693.05,113877.87,157029.74,2034623.59
3119807,MG,3374,Córrego Danta,3760.18674570243,201.809149377593,,,590.231209247184,,,,133.474893301719,516.23132780083,829.883366923533,,766.372783046829,67.2925696502667,,269.53960877297,,3.30149673977475,,,77.3097895672792,,,,,,115.622261410788,43.919312388856,145.198977474807,184.922643746295,3945.10938944873,0.692,0.575,0.844,0.683,16985633.96,17447627.44,21208.54,95937.47,599240.89,13462972.14,9802575.96,8550332.03,25044.28,808094.43,230190.05,107484.82,2847237.55
3119906,MG,3807,Córrego do Bom Jesus,2940.16155240347,121.79377462569,,,313.303829787234,,,,223.375027580772,,758.947050170738,,511.563427895981,63.3301523509325,,595.095313895456,,63.2709745206199,,,,,,,,,169.17365904912,18.1949487785658,102.113393748358,,2940.16155240347,0.692,0.592,0.84,0.665,11508132.04,13310643.66,49658.64,119398.4,38869.71,12270140.53,9318902.26,8553688.37,8562.87,489657.08,17139.2,146230.06,1991111.44
3119955,MG,6252,Córrego Fundo,2992.77790307102,121.731799424184,,,736.501601087652,,4.44660588611644,,49.6383045425464,,810.211250799744,,680.410014395394,4.20931861804223,,98.8939379398592,,291.427715930902,19.4773784388996,5.60182501599488,9.33997440818938,,0.0666410748560461,0.30482245681382,0.599507357645553,60.2810044785669,,37.1953870761356,62.4408141394754,,2992.77790307102,0.678,0.597,0.795,0.657,19536483.95,21552478.99,120421.69,50693.2,344059.58,19138415.57,10223823.72,8553688.37,11207.44,972789.1,157084.06,308504.33,6674229.54
3120003,MG,3000,Córrego Novo,4273.62698666667,176.58504,,,1097.56946,,3.33901333333333,,150.8662,28.8304,846.34447,,1250.40426666667,71.1196033333333,,141.662143333333,,6.50691333333333,143.8906,,173.515376666667,,,,,45.0904,85.7919133333333,2.42,49.6911866666667,,4273.62698666667,0.632,0.525,0.805,0.596,13916622.79,13800161.74,13774.75,180585.25,131739.5,13142388.71,9983716.96,8552688.37,3736.43,967974.05,150133.51,203280.6,1914264.25
3120102,MG,4428,Couto de Magalhães de Minas,3070.1666034327,157.37918699187,13.6308762420958,,328.235377145438,3.20628500451671,9.49536585365854,,119.251393405601,115.255914634146,785.748507226739,,864.23259936766,72.5156955736224,,340.295040650406,,6.83860207768744,11.503559168925,,40.7398283649503,,,5.21361788617886,2.08330397470641,43.8413482384824,45.7490401987353,17.4434259259259,87.507635501355,,3070.1666034327,0.659,0.592,0.807,0.6,14210866.76,15604383.53,39785.44,19484.23,605321.31,14305926.61,9972233.45,8553688.37,16978.03,807740.05,189032.85,292051.49,2558973.86
3120151,MG,6579,Crisólita,2385.75815625475,,30.2240249278006,,390.595938592491,,4.70405836753306,,119.610346557228,66.8434929320565,515.757943456452,,774.794505243958,0.825061559507524,,230.68589755282,,27.298127374981,7.10353245174039,,37.86018999848,,,33.4092430460556,0.808633530931753,9.41439884480924,112.845034199726,13.5425125398997,9.43521507827937,,2385.75815625475,0.585,0.432,0.799,0.579,16648190.55,18718641.14,1379.78,117020.67,130391.25,17085185.63,10406220.29,8074388.68,58260.92,1160308.43,366814.83,574684.44,2928117.93
3120201,MG,12444,Cristais,2069.54231115397,74.5038082610093,,,340.930533590485,,8.92758919961427,,66.9844704275153,28.5573296367727,655.679704275153,,593.372441337191,28.4035012857602,,158.962324011572,,2.22879299260688,,,16.8227973320476,,,,1.90968739954998,,69.4117317582771,22.8475996464159,,,2069.54231115397,0.692,0.525,0.859,0.736,28284518.15,31092791.9,745964.58,366709.36,281776.39,25202770.38,14339673.81,11404917.8,20584.64,1794485.94,178561.79,826976.81,6712749.47
3120300,MG,6026,Cristália,2557.7132243611,120.990575838035,14.3957052771324,,346.364283106538,,4.45902588781945,,116.044832392964,133.509880517756,592.668713906406,,732.19317955526,28.8607699966811,,261.247988715566,2.11047129107202,0.630423166279456,8.40523896448722,,72.478830069698,,,,,,59.8681447062728,12.7976817125788,50.6874792565549,,2557.7132243611,0.583,0.482,0.795,0.518,15414762.85,17500507.42,125.03,29796,92565.37,16798801.6,10951851.63,8509235.55,13456.81,1304749.61,99979.54,422540.45,2711177.96
3120409,MG,5215,Cristiano Otoni,2676.41912368169,128.091344199425,,,353.148023010546,,9.29453499520614,,91.1460575263662,36.95061936721,690.002212847555,30.2106289549377,815.068168744008,84.7690067114094,,162.565060402685,,33.7415167785235,53.1478216682646,,15.6913173537872,,,,0.632598274209012,45.982205177373,90.5712905081496,23.9117660594439,11.4949511025887,,2676.41912368169,0.695,0.626,0.823,0.651,16285012.97,18666096.16,61880.43,39975.39,260244,16256499.73,9868018.67,8553688.37,4642.53,670689.88,199415.52,258905.55,4096481.62
3120508,MG,10483,Cristina,2092.26300581894,59.8935400171707,,,219.407108652103,,3.96215682533626,,75.1484880282362,,593.705475531813,,564.464236382715,33.8780854717161,,147.001526280645,,74.6514757225985,,,46.3300658208528,,,1.88541448058762,2.05964418582467,54.6563579128112,86.1855585233235,63.8576571592101,65.1762148240008,,2092.26300581894,0.668,0.55,0.842,0.645,23184484.05,23944347.6,162028.85,104262.14,217971.43,21954606.55,13974782.92,11404917.8,13145.58,1687853.39,172600.77,532038.07,4216778.62
3120607,MG,5036,Crucilândia,2884.81308181096,148.248349880858,,23.3403673550437,330.036546862589,5.53850476568705,4.21661239078634,,328.627565528197,42.2259690230342,640.527928911835,,592.857496028594,96.403474980143,,298.421612390786,,45.5411795075457,11.7916163621922,,31.0757704527403,,,,3.79664217633042,,202.324545274027,6.68891382049245,73.1499861000794,,2884.81308181096,0.651,0.518,0.816,0.653,16440916.15,17951494.3,77147.24,160343.57,111856.3,14301319.97,9671114.9,8553688.37,5278.83,696124.61,85673.2,214257.28,2821371.46
3120706,MG,4158,Cruzeiro da Fortaleza,3661.00717412217,,,,750.811916786917,,6.28983886483887,,143.269547859548,,941.140495430495,,1237.82488215488,,,113.949889369889,,6.74590909090909,,,24.3238961038961,,,,,,202.718335738336,11.5993097643098,222.333152958153,,3661.00717412217,0.696,0.562,0.832,0.72,18108665.7,19106045.29,75331.59,84265.32,71469.08,16947896.96,10092296.9,8553688.37,28362.83,681606.71,234527.69,443653.95,3958447.21
3120805,MG,15435,Cruzília,2022.17650016197,67.4700356333009,,,214.453243278264,,2.81712989957888,,43.56141367023,73.8029523809524,680.336573372206,,590.372213799806,29.423403952057,,218.895599611273,,1.19061094914156,0.246293488824101,,11.4153087139618,,,,,,30.8877045675413,6.2170009718173,51.0870158730159,,2022.17650016197,0.695,0.587,0.853,0.671,30554131.42,33331269.27,332274.24,321842.29,472955.52,29944168.45,19853356.03,14256147.28,29997.15,4618821.07,220848.28,526174.95,5771801.95
3120839,MG,4972,Cuparaque,3073.92871882542,10.9130168946098,6.15446500402253,,276.363338696702,,2.1282280772325,,90.0209995977474,,759.532616653258,,713.229191472245,198.566228881738,,503.009084875302,,55.9707924376509,,,46.2378338696702,,,,,52.5029646017699,109.689585679807,93.5238515687852,156.086520514883,,3073.92871882542,0.627,0.497,0.798,0.621,18291321.66,16251140.07,72688.69,70140.3,117364.16,15301407.9,11014945.29,8553688.37,4504.74,1823134.59,177279.61,345655.35,2434846.65
3120870,MG,7559,Curral de Dentro,2226.13061516074,91.8183608942982,23.51102262204,,273.915826167482,5.06926577589628,,,64.9542201349385,,509.041948670459,,713.735192485779,19.4540283106231,,201.322939542268,43.764966265379,15.8833747850245,3.43131895753407,,20.0979825373727,,,,1.33352162984522,,56.1872932927636,55.5994761211801,127.009876967853,,2226.13061516074,0.585,0.462,0.759,0.571,17802659.7,17964691.83,8699.3,93912.8,175036.94,17136612.12,10673028.28,8553688.37,17937.9,1303289.04,262485.73,388198.41,3341276.81
3120904,MG,79401,Curvelo,1819.83946348283,58.1637672069621,,,284.346149166887,,,,69.1120807042733,,714.765195904334,,460.959605924359,6.30439326960618,,124.010894069344,,5.37948174456241,0.24845732421506,,5.16258460220904,,,14.9102049092581,,,23.7272471379454,2.74073021750356,50.008671301369,,1819.83946348283,0.713,0.617,0.851,0.689,151269766.76,163508083.01,4766975.41,1751308.71,7507449.6,129658824.44,69170853.05,38087276.22,353499.46,26024826.98,1124949.35,2632451.44,37464397.51
3121001,MG,5457,Datas,2764.9549477735,110.59059373282,0.872899028770387,,230.201044529962,,6.1713707165109,,84.1363203225215,121.624764522631,623.761460509437,,703.098314091992,66.3581088510171,,298.385501191131,3.26763789628001,187.443058457028,,,112.155579989005,,,1.48433205057724,2.48012827560931,44.5235953820781,40.8676452263148,19.4157137621404,108.116879237676,,2764.9549477735,0.616,0.524,0.756,0.59,15712157.76,16773571.66,22511.04,4417.76,37298.66,15204746.79,10182438.49,8553203.77,4749.36,968833.71,228279.23,306557.12,2493696.33
3121100,MG,8203,Delfim Moreira,2149.29596976716,48.4343154943313,,,269.516884066805,,,,37.3661184932342,95.4528830915519,562.744126539071,,635.731941972449,34.7588906497623,,294.735916128246,,40.5014336218457,,,21.5561221504328,,,6.62351700597342,,17.2265951481165,70.8698415213946,13.7773838839449,,,2149.29596976716,0.669,0.552,0.837,0.649,17084141.66,18325556.2,126411.6,112719.7,267240.06,16815817.27,10015492.05,8553688.37,17038.14,853633.89,27331.13,402901.22,4221452.39
3121209,MG,7165,Delfinópolis,3870.78466294487,131.100858339149,,,1117.36502721563,4.10577390090719,,,162.745716678297,,1250.05267271458,,791.420240055827,10.1044033496162,0.418702023726448,298.083159804606,,59.1960265177948,7.03611304954641,,9.07513189113747,,,15.001434752268,11.8049155617585,,,3.27448709002094,,,3870.78466294487,0.74,0.661,0.872,0.702,27408193.53,29618975.09,200023.19,250309.46,251574.54,25393373.59,14865645.82,8553688.37,830295.89,1541066.07,0,431934.93,6191340.48
3121258,MG,9707,Delta,2955.42828577315,,22.2961398990419,,336.034059956732,,4.29569485937983,,125.591413413001,,787.525040692284,,1001.60742556918,11.9177119604409,,321.917664571958,,19.8687761409292,39.0742721747193,,21.8759657978778,,,,,18.2202431235191,0.490500669619862,18.251094055836,226.462282888637,,2955.42828577315,0.639,0.481,0.808,0.672,30470433.26,32511918.96,275515.93,286280.21,1893720.68,27644031.2,10031102.51,7632865.73,74492.88,1121579.49,175235.99,526523.63,11751040.36
3121308,MG,5029,Descoberto,2738.23932988666,140.218661761782,,,399.715090475244,,,,117.956701133426,264.445486180155,595.951521177172,,518.763585205806,95.8664565519984,,335.951376019089,4.23257108769139,17.7001431696162,61.0908948101014,,10.4824100218731,,,,2.25412408033406,33.410423543448,31.4629986080732,5.86438456949692,102.87250149135,192.138709484987,2930.37803937164,0.68,0.599,0.798,0.657,15778799.92,16537930.85,62007.33,34199.11,91165.89,14001534.94,9869254.97,8553688.37,19617.47,602514.73,241090.53,303419.17,2505534.14
3121407,MG,7317,Desterro de Entre Rios,2047.48313106464,81.0288355883559,,,262.617738144048,,,,57.4056170561706,,722.440839141725,,398.053937406041,31.1365928659287,,187.83249829165,,52.4412313789805,0.724378843788438,,41.790389503895,,,,0.698303949706164,,142.484935082684,5.73261582615826,63.0952179855132,,2047.48313106464,0.639,0.536,0.802,0.607,15718906.62,17188992.83,135718.98,220984.82,228809.44,14878956.67,10838250.99,8553688.37,10262.6,1466031.42,104732.08,176795.24,2448868.52
3121506,MG,3026,Desterro do Melo,3792.36556179775,203.82136483807,54.5932881692003,,486.817957699934,,4.46532716457369,,163.655773298083,46.2763218770654,881.506070720423,47.323909451421,988.427653668209,129.723750826173,,317.654167217449,3.17830799735625,,,,80.3914904163913,,,38.9925743555849,14.6440251156642,,293.836936549901,7.296070720423,29.7605717118308,,3792.36556179775,0.631,0.503,0.809,0.618,13109445.35,15185328.93,147916.46,9068.36,22236.36,14752820.85,10060784.87,8553688.37,3109.28,1035626.92,128770.61,222980.05,2442515.03
3121605,MG,48095,Diamantina,1776.62661232976,63.5752148872024,6.00801975257303,,252.51362095852,,22.1853500363863,,56.8727460234952,105.225873167689,547.975285164778,,325.154655993347,74.1874824825865,,179.620829815989,0.981390996985134,0.318310427279343,14.9022193575216,,5.36319950098763,,,2.97935980871192,,29.3136217902069,49.5001956544339,11.2083811206986,28.7408553903732,76.4019110094604,1853.02852333922,0.716,0.632,0.839,0.693,90806729.58,96897365.91,3512232.74,790104.44,6247236.14,73581275.53,37619057.18,28512294.6,105786.61,5901556.12,819681.39,1831709.52,23986644.89
3121704,MG,3918,Diogo de Vasconcelos,3984.69240173558,173.055520673813,,,616.698843797856,,,,118.575997958142,18.8934047983665,1116.34490556406,,1036.38773608984,19.922516590097,,495.964116896376,,41.9063016845329,5.51113323124043,,74.267674834099,,,,,,69.4740045941807,19.6628458397141,178.027399183257,,3984.69240173558,0.601,0.464,0.811,0.578,14153690.24,14214336.58,10301.1,42642.1,153855.11,13493958.18,10017972.72,8553688.38,131674.78,893755.09,83986.8,249707.21,2058992.23
3121803,MG,8373,Dionísio,1972.05700704646,72.6090982921295,9.38492774393885,,253.22850830049,,0.427838289740834,,64.1128185835423,,590.450310521916,,381.576028902424,16.8911799832796,,403.80920936343,,62.4729810103905,,,18.1714773677296,,,,,26.8395616863729,18.2240953063418,10.1807966081452,43.6781750865878,,1972.05700704646,0.702,0.647,0.821,0.651,17291002.54,17860119.11,107030.67,73272.7,269650.91,16272017.99,10634951.21,8553688.37,62392.14,1357646.66,207684.27,316773.04,4269216.94
3121902,MG,3446,Divinésia,3798.66705165409,193.417353453279,,,523.661567034243,,2.86234764944864,,114.020516540917,139.946346488683,938.296311665699,,827.514576320371,39.3298345908299,,448.914373186303,,73.8342338943703,33.0984881021474,,209.322785838653,,,,,,175.565246662797,63.1419210679048,15.7411491584446,,3798.66705165409,0.657,0.559,0.785,0.645,14275214.66,15091123.4,46335.99,35665.32,68058.63,14080409.3,9843426.38,8553688.37,3886.78,770249.91,107090,297986.81,2733755.11
3122009,MG,20074,Divino,1406.2706979177,,,,210.813728205639,,5.25216200059779,,65.5713589718043,,468.56805918103,,396.018608648002,6.51781159709076,,115.570335757697,,7.31745541496463,4.47357278071137,,24.1951245392049,,,,,28.8373214107801,7.27778768556341,10.9119866493972,54.9453850752217,120.892838497559,1527.16353641526,0.605,0.421,0.823,0.639,39656568.14,40413638.02,289387.94,102802.57,658256.97,33719850.24,21542308.52,17107376.83,9574.38,2917816.28,465771.58,815853.42,6585838.26
3122108,MG,5084,Divino das Laranjeiras,2712.93503343824,98.2800039339103,,,500.703455940205,,3.15446105428796,,83.3156864673485,86.2351239181747,850.866699449253,27.8358497246263,582.331044453186,31.3820554681353,,156.749976396538,,,31.5373367427223,,15.9009697088906,,,,6.66130015735641,55.9366247049567,129.007924862313,18.8422698662471,34.1942505900865,,2712.93503343824,0.661,0.571,0.811,0.624,14471561.14,16435279.74,7806.83,8734.04,89860.33,15748822.75,11126266.3,8533142.44,41562.2,1964023.76,210172.04,268018.41,1905465.81
3122207,MG,7517,Divinolândia de Minas,2045.84025675136,92.7564413994945,9.01673939071438,,149.778434215778,,3.69205135027272,,107.720023945723,59.4014806438739,490.482297459093,17.5651815883996,702.254480510842,48.8767274178529,,254.235737661301,7.31674870294,,11.9197259545031,,27.3581668218704,,,,2.20514167886125,23.4424743913795,8.75385127045364,4.53253026473327,24.5320220832779,,2045.84025675136,0.623,0.495,0.812,0.603,16872419.42,18233590.09,52543,40283.56,138602.37,16245767.1,10218926.39,8553688.37,11581.57,963795.78,226105.31,346276.67,3279372.69
3122306,MG,232945,Divinópolis,2031.43019403722,66.3025396552834,28.3626020305222,,203.30056468265,,0.164711197922256,,47.7145169460602,220.000657322544,756.729235270128,0.00141664341368134,378.640016441649,18.9092299040546,0.0142558973148168,177.824562106935,2.64591912253966,0.338763270299856,20.2222658996759,,11.8225636094357,,0.0532299469831935,,,,36.2189482925154,5.59503616733564,56.5691596299556,116.656149520273,2148.08634355749,0.764,0.702,0.844,0.753,555037976.24,557824910.89,24099566.26,9872747.9,35116962.81,348778419.29,174172458.73,79264645.6,61776.96,84869138.13,1795252.93,5367942.02,126982019.88
3122355,MG,6553,Divisa Alegre,2699.82863421334,118.141072791088,20.5215351747291,,304.639577292843,10.6878269494888,,,158.282348542652,,565.224605524187,,899.215930108347,74.1493880665344,,216.884877155501,27.0466351289486,,5.76305051121624,,69.003254997711,,,,0.0022890279261407,,31.4546131542805,25.7025591332214,173.109070654662,,2699.82863421334,0.608,0.515,0.723,0.603,18053151.34,18653040.44,34199.38,3520,283477.58,17989296.25,10918650.27,8553688.37,843.08,1548350.86,289594.93,386795.24,3600096.37
3122405,MG,6050,Divisa Nova,2355.45286942149,77.948026446281,389.913383471074,,10.4214611570248,,4.82595537190083,,129.953530578512,9.45454545454546,601.743745454545,,632.221889256198,42.4620661157025,,197.392831404959,,13.5549371900826,,,28.7591157024793,,,,0.581818181818182,,108.036566942149,108.182996694215,,,2355.45286942149,0.67,0.57,0.801,0.66,14877819.47,16257669.76,57815.83,116808.93,80653.07,15344429.29,9980108.49,8553688.37,44541.32,828543.59,68334.73,275711,3100099.46
3122454,MG,10382,Divisópolis,1740.14648141013,65.727265459449,8.29861972644962,,224.506543055288,,2.20397129647467,,66.6126757850125,,420.038590830283,,571.684874783279,34.4493315353496,,172.114796763629,21.7777306877288,,1.05952610287035,,12.9516355230206,,,,0.697014062801002,,39.1168560970911,1.2933586977461,97.6136910036602,,1740.14648141013,0.609,0.489,0.802,0.577,19201231.89,21554193.08,19829.54,2800,184632.61,20103903.44,14141608.7,11404917.8,5448.32,1808531.31,382526.33,396515.56,2868715.23
3122470,MG,3830,Dom Bosco,3031.64981462141,180.485203655352,,,373.62864229765,,6.01665535248042,,155.284287206266,,828.335375979112,,689.518052219321,39.2374229765013,,405.707112271541,2.28921671018277,,52.4694751958225,,44.6758798955614,,,,,,107.356300261097,62.1715404699739,84.4746501305483,0.0255509138381201,3031.67536553525,0.673,0.597,0.815,0.627,12607778.69,14237444.19,47661.68,105020.62,168593.32,13246071.99,9762005.65,8553688.37,65565.7,556788.23,194639.65,277590.19,2370129.3
3122504,MG,5260,Dom Cavati,2303.61126235741,103.947203422053,22.5598307984791,,234.536173003802,,1.87803422053232,,192.064230038023,48.6738288973384,534.784669201521,28.4082414448669,543.025652091255,12.2084372623574,,352.096536121673,,,,,56.3192490494297,,,,4.12865019011407,86.4018212927757,17.1134372623574,11.2631121673004,54.2021558935361,,2303.61126235741,0.688,0.63,0.784,0.66,13291134.41,14914305.33,17752.11,55814.54,73961.86,14292320.48,10364493.16,8553688.37,1038.16,1176644.84,357344.58,170834.6,2406321.59
3122603,MG,4609,Dom Joaquim,3491.50569320894,151.018769798221,,27.1695139943589,535.798309828596,8.30899761336515,2.30596658711217,,141.404653937948,13.6341679323064,734.006352788023,,610.816906053374,39.0540052072033,,773.323284877414,10.5234779778694,6.98164460837492,14.8252223909742,,42.9294901280104,,,,,,197.854606205251,39.942182686049,141.608140594489,,3491.50569320894,0.622,0.482,0.819,0.61,16092708.15,16086429.32,116847.9,44426.4,412142.51,14920018.44,10380800.92,8553688.37,19692.79,1257811.93,196425.09,238503.37,2688984.55
3122702,MG,5349,Dom Silvério,2646.23414656945,85.4948139839222,,,350.420979622359,,2.42236492802393,,100.106160029912,59.3207627593943,701.498814731726,,590.4044494298,84.0070835670219,,281.062722004113,29.9121331089923,13.082710787063,50.6674387736025,,18.876317068611,,,109.796247896803,,38.6621218919424,112.853927836979,6.33217236866704,11.3129257805197,,2646.23414656945,0.709,0.636,0.847,0.661,15760842.23,17297746.01,88279.57,76724.24,164772.31,15232955.32,10219223.23,8553688.37,6037.04,1119850.01,213602.75,198756.08,3456847.42
3122801,MG,3073,Dom Viçoso,3439.87879271071,163.94427269769,,,407.242925479987,,4.08661893914741,,196.101275626424,147.517419459811,881.504070940449,,740.105733810609,23.3923787829483,,423.255301008786,21.9417149365441,170.42610152945,,,7.3428213472177,,4.5022030589001,,,,79.3314741295151,25.5288350146437,143.655645948584,,3439.87879271071,0.687,0.641,0.819,0.617,11511842.16,12734313.94,15079.94,42155.69,18429.06,12214377.87,9480246.45,8553688.37,4289.8,584534.47,103478.05,135545.86,1732321.78
3122900,MG,6483,Dona Eusébia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.701,0.598,0.841,0.684,15511198.47,16927998.16,139474.67,44995,188615.46,15911207.88,10617258.68,8553688.37,2431.12,1590813.63,79567.81,272688.57,3086401.11
3123007,MG,10026,Dores de Campos,1755.92783263515,,7.00240275284261,,232.523470975464,,5.30855974466387,,55.3832525433872,59.6229812487532,476.401700578496,,534.288498902853,18.1887342908438,,145.580531617794,,46.939829443447,48.5354238978655,1.07873528825055,5.54928186714542,,,22.5432016756433,2.5104837422701,35.5902164372631,19.1822860562537,7.34194195092759,32.3562996209854,,1755.92783263515,0.686,0.585,0.823,0.671,18882625.77,20202570.01,104175.3,89248.48,275496.85,18473168.1,10391207.71,8557818.71,2517.67,1069124.05,189355.5,370471.46,5377071.5
3123106,MG,5322,Dores de Guanhães,3120.66135663284,126.897651258925,,,419.241518226231,,6.36341413002631,,126.448754227734,46.9490548665915,723.632602405111,,755.450140924464,134.684996242014,,434.303959037956,,86.0354378053363,61.9272660653889,,15.2377001127396,,,16.4235869973694,0.962542277339346,20.1845997745209,98.5012044344231,,47.4169278466742,,3120.66135663284,0.636,0.512,0.821,0.612,17229543.43,19350153.1,29571.83,10129.82,428864.77,17882007.61,11120880.87,8553688.37,4830.9,1392532.14,81929.8,324515.21,5023758.04
3123205,MG,13952,Dores do Indaiá,2343.96123351491,81.918323537844,37.5702229071101,,241.876491542431,,,,58.9363646788991,291.422151662844,562.581113818807,,567.060951118119,40.1724562786697,,223.232158830275,,0.26519495412844,12.973677608945,,16.1348767201835,,,3.46004228784404,1.80573752866972,49.8416219896789,66.3328218176606,9.64852565940367,78.7285005733945,,2343.96123351491,0.719,0.623,0.84,0.71,33258518.03,33874114.52,509745.02,433623,0,28966447.78,17292938.1,14256147.28,125311.7,2091708.25,103523.1,495493.58,7029935.35
3123304,MG,4455,Dores do Turvo,2795.84227384961,152.019851851852,56.4937800224467,,272.833108866442,,,,155.356547699214,62.0594276094276,700.010509539843,,649.232300785634,7.83279461279461,,293.617898989899,,2.79407407407407,,,98.6199730639731,,,23.1356610549944,,,126.806855218855,109.742242424242,85.2872480359147,,2795.84227384961,0.629,0.49,0.829,0.613,13517243.19,14154842.12,10034.77,4527.85,111443.22,13692144.95,10013613.18,8789371.44,2905.27,759758.37,216715.22,135093.56,2314101.74
3123403,MG,1526,Doresópolis,6835.88528178244,347.676743119266,,,1624.22919397117,,,,229.679796854522,126.072319790301,1492.00494757536,,1530.56937090432,9.95192005242464,,235.547142857143,,34.2371559633028,,,167.44744429882,,,,5.11140235910878,158.04874836173,466.39370904325,12.7259305373526,396.189456094364,,6835.88528178244,0.692,0.585,0.869,0.652,11318660.76,13191700.28,884.96,8548.15,265812.56,12453361.53,9540448.29,8553688.37,12812.61,476736.19,183017.15,106891.32,2065988.02
3123502,MG,1925,Douradoquara,6310.7022025974,353.610477922078,,,1752.63661298701,,3.28862337662338,,282.094431168831,,1564.36521038961,,853.640244155844,8.50992207792208,,804.647438961039,,90.6365038961039,13.6733922077922,,177.841625974026,,,,,,211.671807792208,68.3724675324675,125.713444155844,,6310.7022025974,0.706,0.591,0.847,0.704,12972120.1,14344396.24,5889.95,14735.48,158028.72,13969113.22,11483700.89,8553688.15,12744.08,857174.27,99590,27467.05,2333210.19
